datetime_beginning_utc,datetime_beginning_ept,area,solar_generation_mw
4/25/2019 1:00:00 AM,4/24/2019 9:00:00 PM,RTO,-2.060
4/25/2019 2:00:00 AM,4/24/2019 10:00:00 PM,RTO,-2.039
4/25/2019 3:00:00 AM,4/24/2019 11:00:00 PM,RTO,-1.990
4/25/2019 4:00:00 AM,4/25/2019 12:00:00 AM,RTO,8.529
4/25/2019 5:00:00 AM,4/25/2019 1:00:00 AM,RTO,0.339
4/25/2019 6:00:00 AM,4/25/2019 2:00:00 AM,RTO,11.726
4/25/2019 7:00:00 AM,4/25/2019 3:00:00 AM,RTO,2.814
4/25/2019 8:00:00 AM,4/25/2019 4:00:00 AM,RTO,6.905
4/25/2019 9:00:00 AM,4/25/2019 5:00:00 AM,RTO,-2.107
4/25/2019 10:00:00 AM,4/25/2019 6:00:00 AM,RTO,19.609
4/25/2019 11:00:00 AM,4/25/2019 7:00:00 AM,RTO,254.518
4/25/2019 12:00:00 PM,4/25/2019 8:00:00 AM,RTO,679.055
4/25/2019 1:00:00 PM,4/25/2019 9:00:00 AM,RTO,901.758
4/25/2019 2:00:00 PM,4/25/2019 10:00:00 AM,RTO,936.799
4/25/2019 3:00:00 PM,4/25/2019 11:00:00 AM,RTO,945.878
4/25/2019 4:00:00 PM,4/25/2019 12:00:00 PM,RTO,959.664
4/25/2019 5:00:00 PM,4/25/2019 1:00:00 PM,RTO,842.982
4/25/2019 6:00:00 PM,4/25/2019 2:00:00 PM,RTO,721.906
4/25/2019 7:00:00 PM,4/25/2019 3:00:00 PM,RTO,636.716
4/25/2019 8:00:00 PM,4/25/2019 4:00:00 PM,RTO,635.436
4/25/2019 9:00:00 PM,4/25/2019 5:00:00 PM,RTO,419.027
4/25/2019 10:00:00 PM,4/25/2019 6:00:00 PM,RTO,209.255
4/25/2019 11:00:00 PM,4/25/2019 7:00:00 PM,RTO,14.792
4/26/2019 12:00:00 AM,4/25/2019 8:00:00 PM,RTO,-2.093
4/26/2019 1:00:00 AM,4/25/2019 9:00:00 PM,RTO,-1.955
4/26/2019 2:00:00 AM,4/25/2019 10:00:00 PM,RTO,-2.104
4/26/2019 3:00:00 AM,4/25/2019 11:00:00 PM,RTO,-2.065
4/26/2019 4:00:00 AM,4/26/2019 12:00:00 AM,RTO,-1.904
4/26/2019 5:00:00 AM,4/26/2019 1:00:00 AM,RTO,-2.116
4/26/2019 6:00:00 AM,4/26/2019 2:00:00 AM,RTO,-2.167
4/26/2019 7:00:00 AM,4/26/2019 3:00:00 AM,RTO,-2.004
4/26/2019 8:00:00 AM,4/26/2019 4:00:00 AM,RTO,-2.099
4/26/2019 9:00:00 AM,4/26/2019 5:00:00 AM,RTO,-2.070
4/26/2019 10:00:00 AM,4/26/2019 6:00:00 AM,RTO,3.203
4/26/2019 11:00:00 AM,4/26/2019 7:00:00 AM,RTO,50.979
4/26/2019 12:00:00 PM,4/26/2019 8:00:00 AM,RTO,146.597
4/26/2019 1:00:00 PM,4/26/2019 9:00:00 AM,RTO,278.710
4/26/2019 2:00:00 PM,4/26/2019 10:00:00 AM,RTO,406.740
4/26/2019 3:00:00 PM,4/26/2019 11:00:00 AM,RTO,488.500
4/26/2019 4:00:00 PM,4/26/2019 12:00:00 PM,RTO,556.017
4/26/2019 5:00:00 PM,4/26/2019 1:00:00 PM,RTO,480.119
4/26/2019 6:00:00 PM,4/26/2019 2:00:00 PM,RTO,526.434
4/26/2019 7:00:00 PM,4/26/2019 3:00:00 PM,RTO,416.429
4/26/2019 8:00:00 PM,4/26/2019 4:00:00 PM,RTO,300.827
4/26/2019 9:00:00 PM,4/26/2019 5:00:00 PM,RTO,116.359
4/26/2019 10:00:00 PM,4/26/2019 6:00:00 PM,RTO,50.663
4/26/2019 11:00:00 PM,4/26/2019 7:00:00 PM,RTO,7.747
4/27/2019 12:00:00 AM,4/26/2019 8:00:00 PM,RTO,-1.944
4/27/2019 1:00:00 AM,4/26/2019 9:00:00 PM,RTO,-2.033
4/27/2019 2:00:00 AM,4/26/2019 10:00:00 PM,RTO,-1.917
4/27/2019 3:00:00 AM,4/26/2019 11:00:00 PM,RTO,-1.840
4/27/2019 4:00:00 AM,4/27/2019 12:00:00 AM,RTO,-1.954
4/27/2019 5:00:00 AM,4/27/2019 1:00:00 AM,RTO,-2.019
4/27/2019 6:00:00 AM,4/27/2019 2:00:00 AM,RTO,-0.972
4/27/2019 7:00:00 AM,4/27/2019 3:00:00 AM,RTO,-2.013
4/27/2019 8:00:00 AM,4/27/2019 4:00:00 AM,RTO,-2.015
4/27/2019 9:00:00 AM,4/27/2019 5:00:00 AM,RTO,-1.998
4/27/2019 10:00:00 AM,4/27/2019 6:00:00 AM,RTO,27.698
4/27/2019 11:00:00 AM,4/27/2019 7:00:00 AM,RTO,371.312
4/27/2019 12:00:00 PM,4/27/2019 8:00:00 AM,RTO,855.055
4/27/2019 1:00:00 PM,4/27/2019 9:00:00 AM,RTO,1065.417
4/27/2019 2:00:00 PM,4/27/2019 10:00:00 AM,RTO,1192.816
4/27/2019 3:00:00 PM,4/27/2019 11:00:00 AM,RTO,1208.591
4/27/2019 4:00:00 PM,4/27/2019 12:00:00 PM,RTO,1205.360
4/27/2019 5:00:00 PM,4/27/2019 1:00:00 PM,RTO,1210.280
4/27/2019 6:00:00 PM,4/27/2019 2:00:00 PM,RTO,1244.068
4/27/2019 7:00:00 PM,4/27/2019 3:00:00 PM,RTO,1196.220
4/27/2019 8:00:00 PM,4/27/2019 4:00:00 PM,RTO,1066.863
4/27/2019 9:00:00 PM,4/27/2019 5:00:00 PM,RTO,868.219
4/27/2019 10:00:00 PM,4/27/2019 6:00:00 PM,RTO,432.491
4/27/2019 11:00:00 PM,4/27/2019 7:00:00 PM,RTO,42.064
4/28/2019 12:00:00 AM,4/27/2019 8:00:00 PM,RTO,-1.982
4/28/2019 1:00:00 AM,4/27/2019 9:00:00 PM,RTO,-1.918
4/28/2019 2:00:00 AM,4/27/2019 10:00:00 PM,RTO,-2.021
4/28/2019 3:00:00 AM,4/27/2019 11:00:00 PM,RTO,-2.007
4/28/2019 4:00:00 AM,4/28/2019 12:00:00 AM,RTO,-2.124
4/28/2019 5:00:00 AM,4/28/2019 1:00:00 AM,RTO,-1.977
4/28/2019 6:00:00 AM,4/28/2019 2:00:00 AM,RTO,-2.168
4/28/2019 7:00:00 AM,4/28/2019 3:00:00 AM,RTO,-1.935
4/28/2019 8:00:00 AM,4/28/2019 4:00:00 AM,RTO,-2.060
4/28/2019 9:00:00 AM,4/28/2019 5:00:00 AM,RTO,-2.056
4/28/2019 10:00:00 AM,4/28/2019 6:00:00 AM,RTO,11.137
4/28/2019 11:00:00 AM,4/28/2019 7:00:00 AM,RTO,106.143
4/28/2019 12:00:00 PM,4/28/2019 8:00:00 AM,RTO,307.065
4/28/2019 1:00:00 PM,4/28/2019 9:00:00 AM,RTO,455.559
4/28/2019 2:00:00 PM,4/28/2019 10:00:00 AM,RTO,581.211
4/28/2019 3:00:00 PM,4/28/2019 11:00:00 AM,RTO,712.689
4/28/2019 4:00:00 PM,4/28/2019 12:00:00 PM,RTO,880.564
4/28/2019 5:00:00 PM,4/28/2019 1:00:00 PM,RTO,1013.139
4/28/2019 6:00:00 PM,4/28/2019 2:00:00 PM,RTO,1031.776
4/28/2019 7:00:00 PM,4/28/2019 3:00:00 PM,RTO,963.692
4/28/2019 8:00:00 PM,4/28/2019 4:00:00 PM,RTO,708.699
4/28/2019 9:00:00 PM,4/28/2019 5:00:00 PM,RTO,606.646
4/28/2019 10:00:00 PM,4/28/2019 6:00:00 PM,RTO,314.440
4/28/2019 11:00:00 PM,4/28/2019 7:00:00 PM,RTO,36.360
4/29/2019 12:00:00 AM,4/28/2019 8:00:00 PM,RTO,-0.418
4/29/2019 1:00:00 AM,4/28/2019 9:00:00 PM,RTO,-1.561
4/29/2019 2:00:00 AM,4/28/2019 10:00:00 PM,RTO,-1.729
4/29/2019 3:00:00 AM,4/28/2019 11:00:00 PM,RTO,-1.609
4/29/2019 4:00:00 AM,4/29/2019 12:00:00 AM,RTO,-1.637
4/29/2019 5:00:00 AM,4/29/2019 1:00:00 AM,RTO,-1.513
4/29/2019 6:00:00 AM,4/29/2019 2:00:00 AM,RTO,-1.725
4/29/2019 7:00:00 AM,4/29/2019 3:00:00 AM,RTO,-1.494
4/29/2019 8:00:00 AM,4/29/2019 4:00:00 AM,RTO,-1.543
4/29/2019 9:00:00 AM,4/29/2019 5:00:00 AM,RTO,-1.447
4/29/2019 10:00:00 AM,4/29/2019 6:00:00 AM,RTO,19.778
4/29/2019 11:00:00 AM,4/29/2019 7:00:00 AM,RTO,194.121
4/29/2019 12:00:00 PM,4/29/2019 8:00:00 AM,RTO,494.528
4/29/2019 1:00:00 PM,4/29/2019 9:00:00 AM,RTO,661.602
4/29/2019 2:00:00 PM,4/29/2019 10:00:00 AM,RTO,767.872
4/29/2019 3:00:00 PM,4/29/2019 11:00:00 AM,RTO,877.656
4/29/2019 4:00:00 PM,4/29/2019 12:00:00 PM,RTO,913.824
4/29/2019 5:00:00 PM,4/29/2019 1:00:00 PM,RTO,805.565
4/29/2019 6:00:00 PM,4/29/2019 2:00:00 PM,RTO,712.915
4/29/2019 7:00:00 PM,4/29/2019 3:00:00 PM,RTO,594.833
4/29/2019 8:00:00 PM,4/29/2019 4:00:00 PM,RTO,408.600
4/29/2019 9:00:00 PM,4/29/2019 5:00:00 PM,RTO,209.236
4/29/2019 10:00:00 PM,4/29/2019 6:00:00 PM,RTO,74.298
4/29/2019 11:00:00 PM,4/29/2019 7:00:00 PM,RTO,8.579
4/30/2019 12:00:00 AM,4/29/2019 8:00:00 PM,RTO,-1.919
4/30/2019 1:00:00 AM,4/29/2019 9:00:00 PM,RTO,-1.870
4/30/2019 2:00:00 AM,4/29/2019 10:00:00 PM,RTO,-2.124
4/30/2019 3:00:00 AM,4/29/2019 11:00:00 PM,RTO,-1.879
4/30/2019 4:00:00 AM,4/30/2019 12:00:00 AM,RTO,-1.896
4/30/2019 5:00:00 AM,4/30/2019 1:00:00 AM,RTO,-1.951
4/30/2019 6:00:00 AM,4/30/2019 2:00:00 AM,RTO,-1.981
4/30/2019 7:00:00 AM,4/30/2019 3:00:00 AM,RTO,-1.958
4/30/2019 8:00:00 AM,4/30/2019 4:00:00 AM,RTO,-1.960
4/30/2019 9:00:00 AM,4/30/2019 5:00:00 AM,RTO,-1.944
4/30/2019 10:00:00 AM,4/30/2019 6:00:00 AM,RTO,13.501
4/30/2019 11:00:00 AM,4/30/2019 7:00:00 AM,RTO,163.740
4/30/2019 12:00:00 PM,4/30/2019 8:00:00 AM,RTO,507.942
4/30/2019 1:00:00 PM,4/30/2019 9:00:00 AM,RTO,782.360
4/30/2019 2:00:00 PM,4/30/2019 10:00:00 AM,RTO,944.530
4/30/2019 3:00:00 PM,4/30/2019 11:00:00 AM,RTO,1016.996
4/30/2019 4:00:00 PM,4/30/2019 12:00:00 PM,RTO,1086.332
4/30/2019 5:00:00 PM,4/30/2019 1:00:00 PM,RTO,1114.771
4/30/2019 6:00:00 PM,4/30/2019 2:00:00 PM,RTO,1079.080
4/30/2019 7:00:00 PM,4/30/2019 3:00:00 PM,RTO,1024.148
4/30/2019 8:00:00 PM,4/30/2019 4:00:00 PM,RTO,887.905
4/30/2019 9:00:00 PM,4/30/2019 5:00:00 PM,RTO,664.726
4/30/2019 10:00:00 PM,4/30/2019 6:00:00 PM,RTO,278.921
4/30/2019 11:00:00 PM,4/30/2019 7:00:00 PM,RTO,39.190
5/1/2019 12:00:00 AM,4/30/2019 8:00:00 PM,RTO,-1.866
5/1/2019 1:00:00 AM,4/30/2019 9:00:00 PM,RTO,-2.027
5/1/2019 2:00:00 AM,4/30/2019 10:00:00 PM,RTO,-2.063
5/1/2019 3:00:00 AM,4/30/2019 11:00:00 PM,RTO,-2.160
5/1/2019 4:00:00 AM,5/1/2019 12:00:00 AM,RTO,-1.972
5/1/2019 5:00:00 AM,5/1/2019 1:00:00 AM,RTO,-2.126
5/1/2019 6:00:00 AM,5/1/2019 2:00:00 AM,RTO,-2.064
5/1/2019 7:00:00 AM,5/1/2019 3:00:00 AM,RTO,-1.999
5/1/2019 8:00:00 AM,5/1/2019 4:00:00 AM,RTO,-2.132
5/1/2019 9:00:00 AM,5/1/2019 5:00:00 AM,RTO,-2.047
5/1/2019 10:00:00 AM,5/1/2019 6:00:00 AM,RTO,14.234
5/1/2019 11:00:00 AM,5/1/2019 7:00:00 AM,RTO,193.283
5/1/2019 12:00:00 PM,5/1/2019 8:00:00 AM,RTO,474.123
5/1/2019 1:00:00 PM,5/1/2019 9:00:00 AM,RTO,626.562
5/1/2019 2:00:00 PM,5/1/2019 10:00:00 AM,RTO,741.393
5/1/2019 3:00:00 PM,5/1/2019 11:00:00 AM,RTO,807.750
5/1/2019 4:00:00 PM,5/1/2019 12:00:00 PM,RTO,851.140
5/1/2019 5:00:00 PM,5/1/2019 1:00:00 PM,RTO,842.665
5/1/2019 6:00:00 PM,5/1/2019 2:00:00 PM,RTO,827.019
5/1/2019 7:00:00 PM,5/1/2019 3:00:00 PM,RTO,802.304
5/1/2019 8:00:00 PM,5/1/2019 4:00:00 PM,RTO,755.408
5/1/2019 9:00:00 PM,5/1/2019 5:00:00 PM,RTO,632.614
5/1/2019 10:00:00 PM,5/1/2019 6:00:00 PM,RTO,312.955
5/1/2019 11:00:00 PM,5/1/2019 7:00:00 PM,RTO,31.673
5/2/2019 12:00:00 AM,5/1/2019 8:00:00 PM,RTO,-1.899
5/2/2019 1:00:00 AM,5/1/2019 9:00:00 PM,RTO,-2.117
5/2/2019 2:00:00 AM,5/1/2019 10:00:00 PM,RTO,-2.095
5/2/2019 3:00:00 AM,5/1/2019 11:00:00 PM,RTO,-2.054
5/2/2019 4:00:00 AM,5/2/2019 12:00:00 AM,RTO,-2.059
5/2/2019 5:00:00 AM,5/2/2019 1:00:00 AM,RTO,-2.099
5/2/2019 6:00:00 AM,5/2/2019 2:00:00 AM,RTO,-1.948
5/2/2019 7:00:00 AM,5/2/2019 3:00:00 AM,RTO,-2.191
5/2/2019 8:00:00 AM,5/2/2019 4:00:00 AM,RTO,-2.116
5/2/2019 9:00:00 AM,5/2/2019 5:00:00 AM,RTO,-1.846
5/2/2019 10:00:00 AM,5/2/2019 6:00:00 AM,RTO,41.542
5/2/2019 11:00:00 AM,5/2/2019 7:00:00 AM,RTO,294.480
5/2/2019 12:00:00 PM,5/2/2019 8:00:00 AM,RTO,581.914
5/2/2019 1:00:00 PM,5/2/2019 9:00:00 AM,RTO,788.539
5/2/2019 2:00:00 PM,5/2/2019 10:00:00 AM,RTO,1007.293
5/2/2019 3:00:00 PM,5/2/2019 11:00:00 AM,RTO,1134.528
5/2/2019 4:00:00 PM,5/2/2019 12:00:00 PM,RTO,1155.811
5/2/2019 5:00:00 PM,5/2/2019 1:00:00 PM,RTO,1165.965
5/2/2019 6:00:00 PM,5/2/2019 2:00:00 PM,RTO,1100.771
5/2/2019 7:00:00 PM,5/2/2019 3:00:00 PM,RTO,1018.350
5/2/2019 8:00:00 PM,5/2/2019 4:00:00 PM,RTO,896.693
5/2/2019 9:00:00 PM,5/2/2019 5:00:00 PM,RTO,694.675
5/2/2019 10:00:00 PM,5/2/2019 6:00:00 PM,RTO,347.860
5/2/2019 11:00:00 PM,5/2/2019 7:00:00 PM,RTO,41.561
5/3/2019 12:00:00 AM,5/2/2019 8:00:00 PM,RTO,-2.172
5/3/2019 1:00:00 AM,5/2/2019 9:00:00 PM,RTO,-2.042
5/3/2019 2:00:00 AM,5/2/2019 10:00:00 PM,RTO,-2.122
5/3/2019 3:00:00 AM,5/2/2019 11:00:00 PM,RTO,-1.935
5/3/2019 4:00:00 AM,5/3/2019 12:00:00 AM,RTO,-2.234
5/3/2019 5:00:00 AM,5/3/2019 1:00:00 AM,RTO,-2.203
5/3/2019 6:00:00 AM,5/3/2019 2:00:00 AM,RTO,-2.292
5/3/2019 7:00:00 AM,5/3/2019 3:00:00 AM,RTO,-2.185
5/3/2019 8:00:00 AM,5/3/2019 4:00:00 AM,RTO,-2.171
5/3/2019 9:00:00 AM,5/3/2019 5:00:00 AM,RTO,-2.240
5/3/2019 10:00:00 AM,5/3/2019 6:00:00 AM,RTO,30.400
5/3/2019 11:00:00 AM,5/3/2019 7:00:00 AM,RTO,287.206
5/3/2019 12:00:00 PM,5/3/2019 8:00:00 AM,RTO,560.960
5/3/2019 1:00:00 PM,5/3/2019 9:00:00 AM,RTO,673.919
5/3/2019 2:00:00 PM,5/3/2019 10:00:00 AM,RTO,810.129
5/3/2019 3:00:00 PM,5/3/2019 11:00:00 AM,RTO,833.133
5/3/2019 4:00:00 PM,5/3/2019 12:00:00 PM,RTO,859.173
5/3/2019 5:00:00 PM,5/3/2019 1:00:00 PM,RTO,890.710
5/3/2019 6:00:00 PM,5/3/2019 2:00:00 PM,RTO,913.977
5/3/2019 7:00:00 PM,5/3/2019 3:00:00 PM,RTO,883.471
5/3/2019 8:00:00 PM,5/3/2019 4:00:00 PM,RTO,775.586
5/3/2019 9:00:00 PM,5/3/2019 5:00:00 PM,RTO,592.920
5/3/2019 10:00:00 PM,5/3/2019 6:00:00 PM,RTO,270.601
5/3/2019 11:00:00 PM,5/3/2019 7:00:00 PM,RTO,39.027
5/4/2019 12:00:00 AM,5/3/2019 8:00:00 PM,RTO,-2.244
5/4/2019 1:00:00 AM,5/3/2019 9:00:00 PM,RTO,-2.170
5/4/2019 2:00:00 AM,5/3/2019 10:00:00 PM,RTO,-2.182
5/4/2019 3:00:00 AM,5/3/2019 11:00:00 PM,RTO,-2.180
5/4/2019 4:00:00 AM,5/4/2019 12:00:00 AM,RTO,-2.213
5/4/2019 5:00:00 AM,5/4/2019 1:00:00 AM,RTO,-2.144
5/4/2019 6:00:00 AM,5/4/2019 2:00:00 AM,RTO,-2.294
5/4/2019 7:00:00 AM,5/4/2019 3:00:00 AM,RTO,-2.079
5/4/2019 8:00:00 AM,5/4/2019 4:00:00 AM,RTO,-2.326
5/4/2019 9:00:00 AM,5/4/2019 5:00:00 AM,RTO,-2.182
5/4/2019 10:00:00 AM,5/4/2019 6:00:00 AM,RTO,15.033
5/4/2019 11:00:00 AM,5/4/2019 7:00:00 AM,RTO,133.526
5/4/2019 12:00:00 PM,5/4/2019 8:00:00 AM,RTO,351.340
5/4/2019 1:00:00 PM,5/4/2019 9:00:00 AM,RTO,515.680
5/4/2019 2:00:00 PM,5/4/2019 10:00:00 AM,RTO,627.841
5/4/2019 3:00:00 PM,5/4/2019 11:00:00 AM,RTO,827.405
5/4/2019 4:00:00 PM,5/4/2019 12:00:00 PM,RTO,855.689
5/4/2019 5:00:00 PM,5/4/2019 1:00:00 PM,RTO,967.554
5/4/2019 6:00:00 PM,5/4/2019 2:00:00 PM,RTO,971.430
5/4/2019 7:00:00 PM,5/4/2019 3:00:00 PM,RTO,929.388
5/4/2019 8:00:00 PM,5/4/2019 4:00:00 PM,RTO,785.147
5/4/2019 9:00:00 PM,5/4/2019 5:00:00 PM,RTO,578.791
5/4/2019 10:00:00 PM,5/4/2019 6:00:00 PM,RTO,265.755
5/4/2019 11:00:00 PM,5/4/2019 7:00:00 PM,RTO,39.987
5/5/2019 12:00:00 AM,5/4/2019 8:00:00 PM,RTO,-2.062
5/5/2019 1:00:00 AM,5/4/2019 9:00:00 PM,RTO,-2.163
5/5/2019 2:00:00 AM,5/4/2019 10:00:00 PM,RTO,-2.168
5/5/2019 3:00:00 AM,5/4/2019 11:00:00 PM,RTO,-2.221
5/5/2019 4:00:00 AM,5/5/2019 12:00:00 AM,RTO,-2.214
5/5/2019 5:00:00 AM,5/5/2019 1:00:00 AM,RTO,-2.062
5/5/2019 6:00:00 AM,5/5/2019 2:00:00 AM,RTO,-2.293
5/5/2019 7:00:00 AM,5/5/2019 3:00:00 AM,RTO,-2.238
5/5/2019 8:00:00 AM,5/5/2019 4:00:00 AM,RTO,-2.157
5/5/2019 9:00:00 AM,5/5/2019 5:00:00 AM,RTO,-2.238
5/5/2019 10:00:00 AM,5/5/2019 6:00:00 AM,RTO,8.322
5/5/2019 11:00:00 AM,5/5/2019 7:00:00 AM,RTO,53.919
5/5/2019 12:00:00 PM,5/5/2019 8:00:00 AM,RTO,109.195
5/5/2019 1:00:00 PM,5/5/2019 9:00:00 AM,RTO,198.350
5/5/2019 2:00:00 PM,5/5/2019 10:00:00 AM,RTO,393.842
5/5/2019 3:00:00 PM,5/5/2019 11:00:00 AM,RTO,438.064
5/5/2019 4:00:00 PM,5/5/2019 12:00:00 PM,RTO,461.556
5/5/2019 5:00:00 PM,5/5/2019 1:00:00 PM,RTO,493.725
5/5/2019 6:00:00 PM,5/5/2019 2:00:00 PM,RTO,512.302
5/5/2019 7:00:00 PM,5/5/2019 3:00:00 PM,RTO,436.345
5/5/2019 8:00:00 PM,5/5/2019 4:00:00 PM,RTO,239.405
5/5/2019 9:00:00 PM,5/5/2019 5:00:00 PM,RTO,138.778
5/5/2019 10:00:00 PM,5/5/2019 6:00:00 PM,RTO,98.717
5/5/2019 11:00:00 PM,5/5/2019 7:00:00 PM,RTO,26.069
5/6/2019 12:00:00 AM,5/5/2019 8:00:00 PM,RTO,-2.039
5/6/2019 1:00:00 AM,5/5/2019 9:00:00 PM,RTO,-2.155
5/6/2019 2:00:00 AM,5/5/2019 10:00:00 PM,RTO,-2.238
5/6/2019 3:00:00 AM,5/5/2019 11:00:00 PM,RTO,-2.034
5/6/2019 4:00:00 AM,5/6/2019 12:00:00 AM,RTO,-2.175
5/6/2019 5:00:00 AM,5/6/2019 1:00:00 AM,RTO,-2.175
5/6/2019 6:00:00 AM,5/6/2019 2:00:00 AM,RTO,-2.096
5/6/2019 7:00:00 AM,5/6/2019 3:00:00 AM,RTO,-2.086
5/6/2019 8:00:00 AM,5/6/2019 4:00:00 AM,RTO,-2.079
5/6/2019 9:00:00 AM,5/6/2019 5:00:00 AM,RTO,-1.599
5/6/2019 10:00:00 AM,5/6/2019 6:00:00 AM,RTO,23.812
5/6/2019 11:00:00 AM,5/6/2019 7:00:00 AM,RTO,166.804
5/6/2019 12:00:00 PM,5/6/2019 8:00:00 AM,RTO,391.336
5/6/2019 1:00:00 PM,5/6/2019 9:00:00 AM,RTO,635.445
5/6/2019 2:00:00 PM,5/6/2019 10:00:00 AM,RTO,827.488
5/6/2019 3:00:00 PM,5/6/2019 11:00:00 AM,RTO,987.579
5/6/2019 4:00:00 PM,5/6/2019 12:00:00 PM,RTO,1050.534
5/6/2019 5:00:00 PM,5/6/2019 1:00:00 PM,RTO,989.311
5/6/2019 6:00:00 PM,5/6/2019 2:00:00 PM,RTO,877.231
5/6/2019 7:00:00 PM,5/6/2019 3:00:00 PM,RTO,751.222
5/6/2019 8:00:00 PM,5/6/2019 4:00:00 PM,RTO,614.424
5/6/2019 9:00:00 PM,5/6/2019 5:00:00 PM,RTO,588.917
5/6/2019 10:00:00 PM,5/6/2019 6:00:00 PM,RTO,369.866
5/6/2019 11:00:00 PM,5/6/2019 7:00:00 PM,RTO,63.002
5/7/2019 12:00:00 AM,5/6/2019 8:00:00 PM,RTO,-2.079
5/7/2019 1:00:00 AM,5/6/2019 9:00:00 PM,RTO,-1.970
5/7/2019 2:00:00 AM,5/6/2019 10:00:00 PM,RTO,-2.086
5/7/2019 3:00:00 AM,5/6/2019 11:00:00 PM,RTO,-2.052
5/7/2019 4:00:00 AM,5/7/2019 12:00:00 AM,RTO,-2.011
5/7/2019 5:00:00 AM,5/7/2019 1:00:00 AM,RTO,-2.085
5/7/2019 6:00:00 AM,5/7/2019 2:00:00 AM,RTO,-2.044
5/7/2019 7:00:00 AM,5/7/2019 3:00:00 AM,RTO,-1.922
5/7/2019 8:00:00 AM,5/7/2019 4:00:00 AM,RTO,-2.028
5/7/2019 9:00:00 AM,5/7/2019 5:00:00 AM,RTO,-1.892
5/7/2019 10:00:00 AM,5/7/2019 6:00:00 AM,RTO,52.745
5/7/2019 11:00:00 AM,5/7/2019 7:00:00 AM,RTO,384.170
5/7/2019 12:00:00 PM,5/7/2019 8:00:00 AM,RTO,698.841
5/7/2019 1:00:00 PM,5/7/2019 9:00:00 AM,RTO,882.956
5/7/2019 2:00:00 PM,5/7/2019 10:00:00 AM,RTO,985.902
5/7/2019 3:00:00 PM,5/7/2019 11:00:00 AM,RTO,1094.951
5/7/2019 4:00:00 PM,5/7/2019 12:00:00 PM,RTO,1178.213
5/7/2019 5:00:00 PM,5/7/2019 1:00:00 PM,RTO,1162.828
5/7/2019 6:00:00 PM,5/7/2019 2:00:00 PM,RTO,1106.506
5/7/2019 7:00:00 PM,5/7/2019 3:00:00 PM,RTO,1064.792
5/7/2019 8:00:00 PM,5/7/2019 4:00:00 PM,RTO,949.128
5/7/2019 9:00:00 PM,5/7/2019 5:00:00 PM,RTO,751.626
5/7/2019 10:00:00 PM,5/7/2019 6:00:00 PM,RTO,390.094
5/7/2019 11:00:00 PM,5/7/2019 7:00:00 PM,RTO,56.389
5/8/2019 12:00:00 AM,5/7/2019 8:00:00 PM,RTO,-1.968
5/8/2019 1:00:00 AM,5/7/2019 9:00:00 PM,RTO,-1.999
5/8/2019 2:00:00 AM,5/7/2019 10:00:00 PM,RTO,-2.094
5/8/2019 3:00:00 AM,5/7/2019 11:00:00 PM,RTO,-1.945
5/8/2019 4:00:00 AM,5/8/2019 12:00:00 AM,RTO,-2.003
5/8/2019 5:00:00 AM,5/8/2019 1:00:00 AM,RTO,-2.097
5/8/2019 6:00:00 AM,5/8/2019 2:00:00 AM,RTO,-1.971
5/8/2019 7:00:00 AM,5/8/2019 3:00:00 AM,RTO,-2.004
5/8/2019 8:00:00 AM,5/8/2019 4:00:00 AM,RTO,-2.025
5/8/2019 9:00:00 AM,5/8/2019 5:00:00 AM,RTO,-1.837
5/8/2019 10:00:00 AM,5/8/2019 6:00:00 AM,RTO,36.264
5/8/2019 11:00:00 AM,5/8/2019 7:00:00 AM,RTO,260.597
5/8/2019 12:00:00 PM,5/8/2019 8:00:00 AM,RTO,533.296
5/8/2019 1:00:00 PM,5/8/2019 9:00:00 AM,RTO,658.600
5/8/2019 2:00:00 PM,5/8/2019 10:00:00 AM,RTO,801.391
5/8/2019 3:00:00 PM,5/8/2019 11:00:00 AM,RTO,919.353
5/8/2019 4:00:00 PM,5/8/2019 12:00:00 PM,RTO,975.337
5/8/2019 5:00:00 PM,5/8/2019 1:00:00 PM,RTO,989.529
5/8/2019 6:00:00 PM,5/8/2019 2:00:00 PM,RTO,898.102
5/8/2019 7:00:00 PM,5/8/2019 3:00:00 PM,RTO,741.627
5/8/2019 8:00:00 PM,5/8/2019 4:00:00 PM,RTO,665.752
5/8/2019 9:00:00 PM,5/8/2019 5:00:00 PM,RTO,535.396
5/8/2019 10:00:00 PM,5/8/2019 6:00:00 PM,RTO,252.115
5/8/2019 11:00:00 PM,5/8/2019 7:00:00 PM,RTO,39.999
5/9/2019 12:00:00 AM,5/8/2019 8:00:00 PM,RTO,-1.165
5/9/2019 1:00:00 AM,5/8/2019 9:00:00 PM,RTO,-2.104
5/9/2019 2:00:00 AM,5/8/2019 10:00:00 PM,RTO,-2.011
5/9/2019 3:00:00 AM,5/8/2019 11:00:00 PM,RTO,-2.097
5/9/2019 4:00:00 AM,5/9/2019 12:00:00 AM,RTO,-2.154
5/9/2019 5:00:00 AM,5/9/2019 1:00:00 AM,RTO,-2.177
5/9/2019 6:00:00 AM,5/9/2019 2:00:00 AM,RTO,-2.175
5/9/2019 7:00:00 AM,5/9/2019 3:00:00 AM,RTO,-2.249
5/9/2019 8:00:00 AM,5/9/2019 4:00:00 AM,RTO,-2.049
